Date,SPY,EFA,EEM,AGG,TLT,LQD,HYG,GLD,SLV,USO,VNQ,UUP
2017-07-05,0.09387938793256888,0.07199222971591306,0.056309206290061004,0.2544530118777276,0.07785047144593411,0.1786759711373461,0.19413060774385626,0.0,0.0,0.0,0.07270911385659302,0.0
2017-07-06,0.09360207897445856,0.07181918414986341,0.05614406562220197,0.25775219028047797,0.07806132142104152,0.1798362352741823,0.19338635650891015,0.0,0.0,0.0,0.06939856776886408,0.0
2017-07-07,0.09194260465142837,0.07255926101989725,0.0559792526966304,0.2595150280747968,0.07809763311898933,0.18099264521136418,0.19447444294125482,0.0,0.0,0.0,0.06643913228563866,0.0
2017-07-10,0.08991781765864525,0.0719584331891518,0.05543191608096181,0.26192455389915814,0.07813231446620945,0.18332879142023908,0.19339470789751362,0.0,0.0,0.0,0.06591146538812097,0.0
2017-07-11,0.0902334382170357,0.07161663579106131,0.05474673737803827,0.26392057899939947,0.07827849274787814,0.18426647246017688,0.19223817896720596,0.0,0.0,0.0,0.06469946543920423,0.0
2017-07-12,0.09137911739025133,0.07215341944584963,0.05433223102232908,0.26317976636692686,0.07801579433484093,0.18387180972928674,0.1926608887291568,0.0,0.0,0.0,0.06440697298135861,0.0
2017-07-13,0.09394162006140865,0.07329559790877295,0.053825783779973976,0.2623359835691943,0.07890310611929059,0.18449266937917347,0.18753369244965615,0.0,0.0,0.0,0.06567154673252967,0.0
2017-07-14,0.0922137071051816,0.07210051038745528,0.053808751894846886,0.267181790246085,0.07975314176254254,0.18750558601246228,0.183223616985744,0.0,0.0,0.0,0.06421289560568263,0.0
2017-07-17,0.09187028126421434,0.07201530498531239,0.05339498976362979,0.26831184042749373,0.08027615209553192,0.1891858784972513,0.1819065855209877,0.0,0.0,0.0,0.0630389674455788,0.0
2017-07-18,0.08694476437948835,0.06730772718652796,0.04999217347013952,0.25112725177133205,0.07469062305904273,0.176369512349126,0.17093853687619254,0.06479385965228714,0.0,0.0,0.057835551255863635,0.0
2017-07-19,0.08825171333795366,0.06790569181197072,0.050441047006178644,0.249731074306943,0.07385620768045731,0.17383871103830473,0.1728063793445252,0.0647436669595974,0.0,0.0,0.05842550851406935,0.0
2017-07-20,0.08908767208387958,0.07715421806210611,0.049994159642592614,0.24597117917998024,0.07268944672895955,0.17046828315276194,0.17314681058016437,0.06376514161410338,0.0,0.0,0.057723088955452286,0.0
2017-07-21,0.08808792643300802,0.07611977663963874,0.04918911875989338,0.2505008975998665,0.07425270427577235,0.17188939807357806,0.16992984720205304,0.06362747867952415,0.0,0.0,0.05640285233666562,0.0
2017-07-24,0.08812629872723327,0.07595371561003458,0.04937308389818869,0.24973734033527634,0.07455269683493597,0.17216196133086614,0.17013247351415456,0.06295969597139782,0.0,0.0,0.05700273377791261,0.0
2017-07-25,0.08827167785623366,0.07578849031873934,0.049510086046908305,0.24951334861212207,0.07427363833537112,0.17179290194902666,0.17044707167751313,0.06325212784045692,0.0,0.0,0.05715065736362873,0.0
2017-07-26,0.09038269965948231,0.07752563130514611,0.05047108361247126,0.2456341949712109,0.07217314081468203,0.16532152924179305,0.17426387375429614,0.06464506194743162,0.0,0.0,0.059582784693486705,0.0
2017-07-27,0.09001954483878177,0.07671001850954788,0.05002950087689842,0.2478671232180284,0.07326792131534263,0.16542100959624453,0.173033201487698,0.06451151916287622,0.0,0.0,0.05914016099458227,0.0
2017-07-28,0.09010050646473307,0.07704194109139251,0.05002752113807553,0.2473377698403329,0.07329952145704574,0.16524900284936103,0.17301780101146472,0.06462955541779182,0.0,0.0,0.059296380729802485,0.0
2017-07-31,0.08993773635231521,0.0771001834881073,0.050339782469686095,0.24540405231695167,0.07253170537895874,0.16397860627821811,0.1727669416953046,0.06668390911500087,0.0,0.0,0.061257082905457304,0.0
2017-08-01,0.08839609374910584,0.07759467462300232,0.05059975298930524,0.24180796431721216,0.07188002690646628,0.16251952981243628,0.17925901695885485,0.06734521517171099,0.0,0.0,0.06059772547190614,0.0
2017-08-02,0.08903739328469121,0.08010398551393803,0.051086170968897025,0.2380435847419867,0.07131288865769589,0.16089874116024794,0.18034247690638155,0.06759127577093099,0.0,0.0,0.06158348299523067,0.0
2017-08-03,0.08857487485755093,0.08159500051870684,0.05082879475792324,0.2395656464618024,0.07164660061691519,0.16022449888538307,0.17952024168403832,0.06723627666578186,0.0,0.0,0.06080806555189827,0.0
2017-08-04,0.08871677119049809,0.08219680019788406,0.05169242279962836,0.23825072448129392,0.07013367547121764,0.160631234556573,0.17883166397656175,0.06817601572450016,0.0,0.0,0.06137069160184304,0.0
2017-08-07,0.08902054826663416,0.08248717476438813,0.05204244971246749,0.23638286772427322,0.0688904071162137,0.15719179794396346,0.18458507567350277,0.06724586934723438,0.0,0.0,0.06215380945132273,0.0
2017-08-08,0.08917640201626263,0.08276818244213205,0.05178638439145618,0.23622432192416165,0.06885095504094967,0.15707685497712626,0.1842817184091877,0.06735322700513202,0.0,0.0,0.062481953793591824,0.0
2017-08-09,0.08900203289106765,0.08227421337428895,0.05183000702176936,0.2439853948777761,0.06936425192386085,0.1560552278619019,0.17777244426017524,0.06733723811342977,0.0,0.0,0.0623791896757301,0.0
2017-08-10,0.09035084506768346,0.08308603841612608,0.0519245929291246,0.24506790109163554,0.0694877703725938,0.15675376094909202,0.17513439020116928,0.06563666817989502,0.0,0.0,0.06255803279268014,0.0
2017-08-11,0.08543528946963785,0.08031332291408354,0.049326826800593415,0.25237699473269826,0.07050874708797489,0.1613437900475189,0.169480645391041,0.06699031096716494,0.0,0.0,0.06422407258928728,0.0
2017-08-14,0.09262655101975253,0.07923998224534097,0.048408224738011846,0.258807927214849,0.06996175950318591,0.15896829774573323,0.16395934867447742,0.06782850130470644,0.0,0.0,0.060199407553942645,0.0
2017-08-15,0.09056321029141982,0.07895293447428219,0.05054508657349783,0.262017692210077,0.07019382716573043,0.1607240820246564,0.1598929619334923,0.0689554309627719,0.0,0.0,0.05815477436407218,0.0
2017-08-16,0.09148826133127708,0.08212481724474367,0.05345275021637398,0.2582787578194168,0.06952513026396319,0.15955553833691674,0.15972136755736038,0.06785039934596898,0.0,0.0,0.0580029778839793,0.0
2017-08-17,0.09254376461297485,0.08150510458278064,0.05287984370683054,0.25691188385745095,0.06969759550233705,0.15870252809483407,0.1621642130934249,0.0674375550333809,0.0,0.0,0.05815751151598601,0.0
2017-08-18,0.08447203206940884,0.07907894700841103,0.05224772487899545,0.264004275334746,0.07096076905947166,0.16383196760989813,0.15777197135703322,0.06896767428516079,0.0,0.0,0.05866463839687495,0.0
2017-08-21,0.08436200321082357,0.07879059622896349,0.05179261060982783,0.2652073787921959,0.07131304133204437,0.16374952119929698,0.1576509039170081,0.06900174480226176,0.0,0.0,0.05813219990757821,0.0
2017-08-22,0.08514042287741187,0.07888280373791952,0.05191446281040505,0.2653204151017878,0.07133676932216496,0.16365782378961255,0.1577706643111056,0.06893310925629238,0.0,0.0,0.05704352879330031,0.0
2017-08-23,0.08254327105330135,0.07922974858747692,0.05160735279808893,0.26648972301230045,0.07153682604442362,0.16460953187951718,0.15568495157088602,0.07035385453909283,0.0,0.0,0.057944740514912656,0.0
2017-08-24,0.08247605266412686,0.0796130628752023,0.052034887488021875,0.266243343238989,0.07145153982349735,0.16337254894101302,0.15650463211162782,0.07066706416184315,0.0,0.0,0.05763686869567852,0.0
2017-08-25,0.08250610737905457,0.0796623038129995,0.052769360772671206,0.2656172698819343,0.07138694140122893,0.1629491116497229,0.15654844682913313,0.07089543796276444,0.0,0.0,0.05766502031049111,0.0
2017-08-28,0.08104326821672522,0.07684765846558513,0.05103598896672013,0.2558004627739251,0.06852965848984412,0.15597720976111396,0.15169679998075894,0.06806099139519822,0.035446427791032686,0.0,0.0555615341590966,0.0
2017-08-29,0.08005157510087486,0.07867893082145536,0.05014874794027126,0.2613446483296947,0.06986836485549655,0.1577908219037763,0.14932632098599408,0.06386965491036366,0.03388334882440126,0.0,0.05503758632767216,0.0
2017-08-30,0.07970480412220256,0.07875451414706601,0.04991269573075696,0.2614302144506742,0.0702769499599556,0.15918836802924,0.14854241138128485,0.06350478045528501,0.03370304515153052,0.0,0.05498221657200428,0.0
2017-08-31,0.07890582692023336,0.07841306622341786,0.04957687759109632,0.26317856689322155,0.07030487514715733,0.1597325224540047,0.14677952149572812,0.06493066642844639,0.03360159696468457,0.0,0.05457647988200966,0.0
2017-09-01,0.07831363991248147,0.07715725224895263,0.04979275647419741,0.264449849457286,0.07097631392470156,0.16027408239182958,0.14700778081024057,0.06360561844205032,0.03350920995563866,0.0,0.05491349638262196,0.0
2017-09-05,0.07894442507504863,0.07791027089929069,0.050107252552468395,0.26182859646722656,0.0704174304708098,0.15838783303067785,0.14819214690883672,0.0648910451652536,0.03395997067472481,0.0,0.0553610287556629,0.0
2017-09-06,0.07978768148724924,0.0793121246842695,0.050676516045935406,0.2556566640083783,0.06815872516494804,0.15572127940165073,0.15150633186437476,0.06668432455553626,0.0351350992852339,0.0,0.05736125350242371,0.0
2017-09-07,0.07990014302666591,0.0792654064975199,0.05103865605804968,0.25533321076769994,0.06770891776421556,0.15347187727413739,0.15253580920202475,0.06650782230012198,0.035862583182736225,0.0,0.05837557392682851,0.0
2017-09-08,0.08124338801661096,0.07981340934807479,0.05135169663480264,0.2534095199197133,0.06685726008014266,0.15257213698574446,0.1545275049563176,0.0657489696785694,0.03591866267276843,0.0,0.05855745170725597,0.0
2017-09-11,0.08008963975352636,0.07871164206878171,0.05018162158614123,0.2558874962364448,0.069479819957089,0.15690714593501948,0.15031093504019655,0.06537456638515225,0.03532564767985791,0.0,0.057731485357790706,0.0
2017-09-12,0.07846120550668531,0.08176990885214801,0.05089384728942204,0.2525864896192365,0.06783854580988635,0.158259213173408,0.15353533417406487,0.06343355173009026,0.03528996165382684,0.0,0.05793194219123182,0.0
2017-09-13,0.07841518504060842,0.08356935549182577,0.05094365950105561,0.25121632409620365,0.06753399200672523,0.15838221306630737,0.15433628928941612,0.0635237550908512,0.035384206886229314,0.0,0.056695019530777414,0.0
2017-09-14,0.07976912258335511,0.08251058607066997,0.050922198034947755,0.2511400440277056,0.06706925715418902,0.15796323937776946,0.15541591684198858,0.0633316334746224,0.03544942268610967,0.0,0.05642857974864223,0.0
2017-09-15,0.08043623037946612,0.08405777726946505,0.05159709337117082,0.25041297738441837,0.0674660149011964,0.1562762999225712,0.15652654167529573,0.06273469687976303,0.035137136339887305,0.0,0.05535523187676606,0.0
2017-09-18,0.07982598460134897,0.08355103218580184,0.05107874417493419,0.2484657158888022,0.06702167861507932,0.15502670228917825,0.16356115694020487,0.061826847085286754,0.034678209000541194,0.0,0.054963929218822524,0.0
2017-09-19,0.07993436211270709,0.08372943804659579,0.051236016335371656,0.24880307824920872,0.0666932204913398,0.15516985467345912,0.1651247641402822,0.06070939959212056,0.03381972516326787,0.0,0.05478014119564726,0.0
2017-09-20,0.082509203956733,0.08601416089894201,0.05298051429827807,0.25647496285476945,0.0687468663848279,0.16014123352385756,0.17411282670811365,0.06279680093556124,0.0,0.0,0.05622343043891719,0.0
2017-09-21,0.08239673929452897,0.08562967300110359,0.05311787546827806,0.25610265207975436,0.06889864594511372,0.16019234970770097,0.17417703004330592,0.06293267261523972,0.0,0.0,0.0565523618449748,0.0
2017-09-22,0.08258974279259097,0.083654952562634,0.05339490234180358,0.2591522866111323,0.06941662945831144,0.16155582147274727,0.1732052657099332,0.06092481814350845,0.0,0.0,0.056105580907338644,0.0
2017-09-25,0.07959186522542978,0.0803193049600229,0.05000776209267344,0.24294094060125687,0.0652067856592012,0.15151993083822635,0.1664199109616047,0.057003099972283464,0.03195186523856173,0.02275717023474536,0.0522813642159943,0.0
2017-09-26,0.08445909250178428,0.08493553897003515,0.05033271740566313,0.24886446110457353,0.06766000350926946,0.1552860393946624,0.17317720205914308,0.05785715460103066,0.0,0.022821794756866593,0.054605995696971804,0.0
2017-09-27,0.08436234636948381,0.0844855843284208,0.05020599911532936,0.250040974950791,0.06758072063434413,0.15522155193796205,0.17393385040202472,0.05633069151137238,0.0,0.02335275853703655,0.054485522213235243,0.0
2017-09-28,0.08471664427349417,0.08530726096699723,0.050609529462854505,0.24706339234267813,0.06444081072522372,0.15410882666653777,0.17551800549019847,0.05888601211007147,0.0,0.023632446369118734,0.0557170715928257,0.0
2017-09-29,0.08452382633905693,0.08491291222030738,0.05048562359550678,0.24637464567764436,0.06408372212858435,0.1536988497269752,0.17526559758606572,0.058773979344694326,0.0,0.02478482679469892,0.05709601658646581,0.0
2017-10-02,0.08862310291849346,0.08579750216608463,0.05151175837032834,0.25166199935665673,0.0657305927553824,0.15676446691786125,0.1789949201098933,0.05892858765410946,0.0,0.0,0.06198706975119039,0.0
2017-10-03,0.08915199579929343,0.08545526837155439,0.051351979540358944,0.2510290222929494,0.06610729039508811,0.15650232594869098,0.17875200190674542,0.059526231678524194,0.0,0.0,0.0621238840667952,0.0
2017-10-04,0.08918585011716997,0.08542829819610605,0.05035428992552533,0.2510267698756104,0.06619901746665356,0.15628788918854114,0.1784759303238484,0.05960354031248686,0.0,0.0,0.06343841459405825,0.0
2017-10-05,0.08929576445752609,0.08524458926305192,0.05066975815420177,0.2513751924350994,0.06624366347247516,0.15614901191360858,0.17825274737288097,0.05956954987217403,0.0,0.0,0.0631997230589821,0.0
2017-10-06,0.08735617279920947,0.08443904661223868,0.051336309290175956,0.25106658397720827,0.06472109096483153,0.1545894040345374,0.18587065489662974,0.05744417446566346,0.0,0.0,0.06317656295950541,0.0
2017-10-09,0.08735650369431262,0.08465695710165586,0.051212096322985866,0.2504355248720986,0.06534651942711021,0.15541109712174905,0.18509577980180775,0.05740823594868042,0.0,0.0,0.06307728570959967,0.0
2017-10-10,0.08715095594662876,0.08557909435547789,0.05195242841351877,0.2479496600922785,0.06476140364416647,0.15524828929838816,0.186452949023326,0.05701121994765826,0.0,0.0,0.06389399927855717,0.0
2017-10-11,0.08237657546972492,0.07853473771742234,0.04879376146263368,0.23481947443720125,0.061375860114909135,0.14702547094198962,0.1763741478340978,0.054077608815243663,0.03332337169014774,0.021991129823177056,0.0613078616934527,0.0
2017-10-12,0.08343173840265632,0.07946948785078649,0.04936851218062977,0.2423059753517313,0.06333939205510483,0.15277642665675714,0.17817854637523756,0.05515546573346177,0.03392412109011774,0.0,0.06205033430351699,0.0
2017-10-13,0.08224375231156568,0.07804388923972935,0.04865935565483614,0.23578114292606545,0.06163734508400279,0.14938963790254675,0.17445610312475598,0.0539263369476784,0.03316243122547099,0.021810783797327763,0.060889221786020686,0.0
2017-10-16,0.08304503889438902,0.07851805741091282,0.04866709791927013,0.23320545599278966,0.061570805403848856,0.14771725639573347,0.17621610854123065,0.05396022559884908,0.03332104898044185,0.02197922295260284,0.06179968190993156,0.0
2017-10-17,0.08569450516350113,0.08161040955763431,0.050178194669984896,0.24172476169154425,0.0637395157261053,0.15281868178435032,0.18193632555061917,0.055709385947613016,0.0,0.023311868440479385,0.06327635146816822,0.0
2017-10-18,0.0857039967188534,0.08161565501831916,0.04988504296708558,0.24237213905244498,0.06397794533614917,0.15313066608338766,0.1813752654757269,0.05511493715345357,0.0,0.023494984274367157,0.06332936792021236,0.0
2017-10-19,0.08128927344157633,0.07716330176803261,0.04732932719052395,0.23930737016994644,0.06275855287775751,0.1531621612875579,0.17155149732316022,0.05216138028066903,0.032261781847014497,0.02305014509718479,0.05996520871657664,0.0
2017-10-20,0.08340875313553574,0.08000931629814215,0.048237746622273196,0.24845844492102412,0.06438108252176929,0.15930465703527807,0.17664150032205572,0.053813669133573244,0.0,0.023671545809178907,0.06207328420116959,0.0
2017-10-23,0.08354618075564486,0.08095122527856796,0.04895692432746633,0.244187794784302,0.06340257350208929,0.16049154765391907,0.1784916273284144,0.05388032966657311,0.0,0.023936984606172912,0.06215481209685013,0.0
2017-10-24,0.0826156757942303,0.08043755230242815,0.048218673898709624,0.24608777616041427,0.06372619982642332,0.16152769771104386,0.17732455880780842,0.05425447411614033,0.0,0.023958542950482244,0.06184884843231951,0.0
2017-10-25,0.08325402870467263,0.08108174890037113,0.048574103866104695,0.24365363507261348,0.06354232578618589,0.16085431898078079,0.17864701012305814,0.054489679120009696,0.0,0.024123436956580563,0.06177971248962279,0.0
2017-10-26,0.08706031443084644,0.0861289490345507,0.05143915804335792,0.2656018859979322,0.06783411853796038,0.17206285907581026,0.18623958940549887,0.05774733426835231,0.0,0.02588579120569098,0.0,0.0
2017-10-27,0.0818158081968213,0.08094419853736086,0.04794195226588509,0.24897097008055094,0.06359989241377272,0.16242933151151515,0.1744468024439906,0.05357993869138089,0.0,0.024289435895103167,0.06198166996361935,0.0
2017-10-30,0.08062915304756664,0.08134741628877558,0.047076859790807064,0.2497433369034741,0.06516318113053073,0.1615671824181365,0.1746016008506804,0.05372778240372826,0.0,0.024046895693051525,0.062096591473249155,0.0
2017-10-31,0.08028696606411123,0.0815587528192066,0.04696553282635879,0.245955979004747,0.06496755169437313,0.1637660036470811,0.17521445329138174,0.05455139568111099,0.0,0.02422045786385921,0.06251290710777029,0.0
2017-11-01,0.08045357547069348,0.0812324320150515,0.04680019644516553,0.24597011279051056,0.06510625430439913,0.1633774805176859,0.17565210523818076,0.054502074830604916,0.0,0.02426578355213805,0.06263998483557036,0.0
2017-11-02,0.07952452159726538,0.08117853057609017,0.045945905438914116,0.24286032279717218,0.0639859866871329,0.1676392450531296,0.17974265952845878,0.053603230199513574,0.0,0.023896614219281073,0.06162298390304211,0.0
2017-11-03,0.07885646936874038,0.08047498155967917,0.046203541982204215,0.24123286635969968,0.06361027981641479,0.16632436562513833,0.18471549478251567,0.05467065704302098,0.0,0.023699667095325738,0.06021167636726103,0.0
2017-11-06,0.08079730090568278,0.08279672481971805,0.04682739216690299,0.2231094376659838,0.05987029297069188,0.15358435059992392,0.1917760308158785,0.05089755721799597,0.03176592477038258,0.022252726815246766,0.05632226125159279,0.0
2017-11-07,0.08345487534558525,0.08587132808816456,0.047584166976523755,0.23031640998804584,0.0616055745230425,0.15939854384644947,0.19915903741583132,0.0520222504020732,0.0,0.022370033325212386,0.058217780089071726,0.0
2017-11-08,0.08537847802580827,0.08518862572905143,0.04684425935224263,0.22620147652767372,0.060651556669138955,0.1563191975256282,0.2049542303971084,0.05142678139424359,0.0,0.022694445899079253,0.06034094848002563,0.0
2017-11-09,0.0863502850721035,0.08596262111728192,0.047268758037907276,0.23040618714149042,0.061570885415364575,0.15792161549176062,0.19428564958395964,0.052516504707137784,0.0,0.02286033663899469,0.06085715679399959,0.0
2017-11-10,0.08635795202493843,0.08607202537617799,0.048048492229097066,0.23531372302728815,0.06229910167309003,0.15938475145791392,0.1837363014242905,0.053509387226173814,0.0,0.023541305121011078,0.06173696044001911,0.0
2017-11-13,0.101699203720327,0.09160642840842542,0.0486799237751924,0.21943281481249088,0.05853997401139062,0.14805605911516306,0.19502954396022806,0.0522446248940227,0.0,0.023141754378403493,0.06156967292435639,0.0
2017-11-14,0.10190046364092628,0.09009211764660584,0.0489103795428959,0.21890816207775302,0.05824524836939034,0.14762621889114488,0.19494066914862912,0.052046179370118746,0.0,0.024173171650987695,0.06315738966154823,0.0
2017-11-15,0.10190896314267826,0.09087557874378174,0.0489211571713665,0.22053716786668465,0.05817109544156888,0.14947482455336455,0.18719466379876606,0.05264596830605645,0.0,0.024640404233610063,0.06563017674212278,0.0
2017-11-16,0.10619215462805856,0.08988220032158685,0.04941297150489216,0.21730986015714956,0.05647369720522812,0.144893190852981,0.19537306330152504,0.05263218087677693,0.0,0.024520068849022376,0.06331061230277932,0.0
2017-11-17,0.10375096400015428,0.08766600608811308,0.04653304856537617,0.2222887762798372,0.056508135978421824,0.1490505592725959,0.15796738153159473,0.053210555596723746,0.03374933276356129,0.024788587142670272,0.06448665278095166,0.0
2017-11-20,0.10723271125505078,0.09042533766612706,0.04817570410454854,0.230816981290537,0.058032528206211194,0.15520793165695013,0.16422753537179874,0.053665272477321814,0.0,0.02554229318045576,0.06667370479099893,0.0
2017-11-21,0.10703296695118315,0.09158220120456834,0.04808707004273352,0.23038025584296273,0.058063475775425484,0.15611047269436706,0.16467898771929687,0.05202240546155405,0.0,0.02538228793633196,0.06665987637157673,0.0
2017-11-22,0.10534814540040252,0.08977086177674529,0.04740016114302736,0.23121668773101728,0.05834115421979568,0.15442430655283682,0.1646251750390233,0.055159788120382844,0.0,0.026260767881785864,0.06745295213498322,0.0
2017-11-24,0.10553865850001214,0.0911810708947098,0.04767580620837335,0.2315421907579371,0.05862028050563568,0.15173540468775065,0.16533184784349575,0.054431704920570936,0.0,0.026273946221213994,0.06766908946030051,0.0
2017-11-27,0.10645024543389937,0.08873234323530438,0.04757035146213,0.2313936785277349,0.058477541228021984,0.15136696814444783,0.16724363321028612,0.05433974290883991,0.0,0.026241007899816732,0.0681844879495186,0.0
2017-11-28,0.10806895341412313,0.08843993498381034,0.045715769751700684,0.232274032764424,0.0583833056358932,0.15141083388687632,0.16579035811765291,0.05559162221434457,0.0,0.026296816821634036,0.06802837240954089,0.0
2017-11-29,0.10159057047826607,0.08743044427774872,0.04577097778609482,0.23711617117265837,0.059263863117696304,0.155325211300794,0.16345997176648314,0.05573028394890322,0.0,0.026313976538109754,0.06799852961324566,0.0
2017-11-30,0.10374455654740121,0.08654894949670895,0.04396147922287313,0.2413432916745784,0.059988685803735765,0.1566677584809204,0.15999022191752152,0.05541693004720487,0.0,0.026056776069992255,0.06628135073906345,0.0
2017-12-01,0.09986137777978138,0.08801640437877672,0.04340221200760205,0.24015363895612515,0.060441675450878016,0.16006751733678218,0.16031705000418456,0.055109353428014415,0.0,0.02619738909162921,0.06643338156622627,0.0
2017-12-04,0.09909425300976228,0.08971068916714675,0.04342935095364183,0.23764740651489244,0.05914641650793863,0.16154815326902064,0.16009370904650114,0.05633555068920362,0.0,0.025895646197634476,0.06709882464425816,0.0
2017-12-05,0.10428912912202558,0.09350620410804943,0.04600398812486898,0.2513389787866674,0.06230776826463266,0.17226845357606996,0.1719377016490979,0.0,0.0,0.028293331447216782,0.07005444492137144,0.0
2017-12-06,0.10729807742388968,0.09398881694396578,0.04603728030002234,0.25177133161332577,0.06274714322318485,0.17061008673809014,0.17100275222977454,0.0,0.0,0.02769258811741379,0.06885192341033322,0.0
2017-12-07,0.10747138570296894,0.09389149130866643,0.044740995837892504,0.25231623736275277,0.06290796663935352,0.16975198342227332,0.1707569113894295,0.0,0.0,0.026251941759701664,0.07191108657696121,0.0
2017-12-08,0.10718804655153169,0.09562599676315393,0.04491164148527036,0.25185082309803325,0.0621672045336734,0.1687955444657383,0.17089464725575704,0.0,0.0,0.026583136884115278,0.07198295896272691,0.0
2017-12-11,0.10579649410231919,0.09438114318191215,0.0441769345514818,0.2522250413208435,0.06248028798668832,0.17005330444248182,0.17129311519515783,0.0,0.0,0.02643700049830235,0.073156678720813,0.0
2017-12-12,0.10553590918760564,0.09416252913725771,0.04425005473931082,0.2521947710870221,0.062424662699432094,0.17014228930621347,0.17160426349597713,0.0,0.0,0.02640427015590393,0.07328125019127711,0.0
2017-12-13,0.10553776853322754,0.09412395153675379,0.04401684824564877,0.25207869799500104,0.06297705600750304,0.17023708902203427,0.17152571488880608,0.0,0.0,0.026107444560203585,0.07339542921082184,0.0
2017-12-14,0.10665034846683974,0.095599059987566,0.04374117110916022,0.24686126951111212,0.06292749834997312,0.16863927323839403,0.17377610924247233,0.0,0.0,0.026322302557951968,0.07548296753653053,0.0
2017-12-15,0.10508113567883808,0.09438424304494987,0.04375604179732404,0.2487587846415981,0.06297109116020515,0.16930096695901195,0.17312122660209245,0.0,0.0,0.026535231911273004,0.07609127820470753,0.0
2017-12-18,0.10261570308254336,0.09502653168884728,0.043884802368433444,0.24963364924292392,0.06301653760419142,0.16948123449486233,0.17423713752383801,0.0,0.0,0.026626866617163618,0.07547753737719654,0.0
2017-12-19,0.10225154545385112,0.08995081532748249,0.04402258572336309,0.25165236831474386,0.06251585644620682,0.16891707956627708,0.17659726435467493,0.0,0.0,0.02698263781314472,0.07710984700025589,0.0
2017-12-20,0.1031133872966487,0.09268414544246012,0.04647136707133748,0.25337152369189764,0.06165548505521224,0.1676792602572422,0.1785415805813872,0.0,0.0,0.028578287487779748,0.06790496311603471,0.0
2017-12-21,0.11139671893091134,0.1004474353674068,0.050373320062920224,0.2690325229304345,0.06496095519055917,0.17925297105934818,0.19359881752209973,0.0,0.0,0.030937258936320003,0.0,0.0
2017-12-22,0.09649166677054977,0.08624216128380258,0.04337514928497524,0.23886576110594368,0.05859783264583614,0.1569248245489171,0.16667030002515318,0.06393344774821286,0.0,0.02668535025422961,0.06221350633237992,0.0
2017-12-26,0.0964247243939548,0.08631998226123662,0.04310385184476227,0.2388347914176969,0.0587609936665012,0.1574556394218858,0.16649141471968998,0.06351647470123829,0.0,0.026853702637793974,0.062238424935240136,0.0
2017-12-27,0.09641219728930053,0.08756354270771585,0.04372480128308461,0.2387961956302026,0.05870279534038345,0.15719926156202424,0.16644120805356763,0.06310982769054276,0.0,0.026169502968265774,0.061880667474912596,0.0
2017-12-28,0.09865971389332821,0.08902285814292722,0.044425358460069245,0.23410788924884632,0.05748983789987239,0.15229859870425358,0.16916466775081623,0.06474795478265692,0.0,0.027317220122052822,0.06276590099517719,0.0
2017-12-29,0.09840052482000097,0.0891537750875192,0.045488605889932504,0.2334696212524955,0.05731344506508715,0.15276214508338615,0.16978339948744184,0.06414121981191041,0.0,0.027284402373623274,0.062202861128602994,0.0
2018-01-02,0.09385850921871948,0.08663088681353807,0.043962515273393205,0.22537871068830864,0.05548668161004385,0.14773982461319277,0.1639760644459422,0.06155110996815876,0.03415456997510354,0.0266454652803121,0.06061566211328726,0.0
2018-01-03,0.09480539017589863,0.08622212523808169,0.043110367358495015,0.227950630529009,0.05520383067440892,0.1409074232537991,0.16734350583511384,0.06102006780243647,0.034288132513488855,0.027430257330885423,0.06171826928838312,0.0
2018-01-04,0.10022109289319121,0.09181490321059893,0.04604175439298374,0.2465932460949718,0.05909753285782842,0.15069633162921967,0.17256342383236742,0.06556919054372616,0.03704427042871631,0.030358254116396293,0.0,0.0
2018-01-05,0.10044447008312922,0.0876207606674823,0.04612902214707334,0.24857064571629153,0.05937142924775237,0.15122542116309307,0.17227912833539932,0.06644022641727987,0.037468586167093,0.030450310055406077,0.0,0.0
2018-01-08,0.09863148548426039,0.08970885057853001,0.04618131587552698,0.24780094596560087,0.059172285224497884,0.15103340575675464,0.17207260974783112,0.066390724104218,0.0376171332504122,0.031391244012368036,0.0,0.0
2018-01-09,0.10242755275978187,0.09321519856705705,0.048020156143776006,0.257319728795764,0.061481030425447496,0.15693716271612687,0.17886732269077327,0.06909757558791835,0.0,0.032634272313355084,0.0,0.0
2018-01-10,0.1042273142841585,0.09460354678580138,0.04862316138625185,0.2550285973634569,0.0601777367445075,0.15603112193027824,0.17846855654092508,0.06955872326031325,0.0,0.03328124170430722,0.0,0.0
2018-01-11,0.10271001019200081,0.09419369372050447,0.04819882063181074,0.2586888611620924,0.06022666112889877,0.15781299714606362,0.17523636932952336,0.06981747819214762,0.0,0.03311510849695822,0.0,0.0
2018-01-12,0.09736748019306239,0.08964936753262638,0.04651037349406556,0.25089910361485607,0.05808362620235208,0.1519431712316972,0.16663333270172795,0.06837129921247696,0.03844003670095686,0.032102209116178594,0.0,0.0
2018-01-16,0.09665467954843847,0.08744171867604915,0.046658536767973484,0.25271460450982114,0.058472248137357026,0.15300686937875616,0.167467392007167,0.06731470349425143,0.03814335914539106,0.032125888334794885,0.0,0.0
2018-01-17,0.09525106644659646,0.08725283661462716,0.04642982995008041,0.25438184480341614,0.05869936921134363,0.15312799207903247,0.16737789957688484,0.0675583042223381,0.03808972524250585,0.03183113185317498,0.0,0.0
